numero_uai,adresse_uai,localite_acheminement_uai,code_postal_uai,x_L93_ref,y_L93_ref,y_WGS84_ref,x_WGS84_ref,label
0050012L,DOMICILE 127 ROUTE DE VALSERRES,GAP,5000,945520.5,6387205.4,44.54066308546264,6.091216108562817,DOMICILE
0331071K,DOMICILE 22 LOTISSEMENT BOIS D'ISAAC,LA ROQUILLE,33220,481106.7,6413764.3,44.788493863318486,0.2320255976930499,DOMICILE
0831186N,DOMICILE 10 BOULEVARD PASTEUR,HYERES CEDEX,83409,955198.9,6229603.2,43.12010544744189,6.13422397598725,DOMICILE
0170027M,DOMICILE RUE HENRI BARBUSSE,LA ROCHELLE,17000,380819.3,6570169.5,46.15606302712792,-1.13777998241965,DOMICILE
0570377A,DOMICILE 37 PLACE DE L'EGLISE,MITTERSHEIM,57930,989107.4,6869734.1,48.86267303558466,6.942299323191492,DOMICILE
0352324L,DOMICILE 1 AVENUE DU CLOS JOURY,LE RHEU,35650,342921.3,6788709.4,48.10105018297311,-1.7999904726430676,DOMICILE
0600586L,DOMICILE 23 RUE DE L'EGLISE,ROSOY,60140,663456.2,6915845.6,49.34112313208002,2.49727055039268,DOMICILE
0340883A,DOMICILE 2958  AVENUE DES MOULINS,MONTPELLIER,34080,767021.0,6280149.9,43.61722907393701,3.830049410449457,DOMICILE
0711188F,DOMICILE 17 BIS RUE DU GÉNÉRAL LECLERC,CHAGNY,71150,833408.4,6647453.2,46.913938932827605,4.7530371515202585,DOMICILE
0762506L,DOMICILE 945 RUE DU GÉNÉRAL DE GAULLE,ST JACQUES SUR DARNETAL,76160,569674.0,6928286.2,49.44066446006658,1.2035094276958411,DOMICILE
0040044B,DOMICILE 5 PLACE DES CORDELIERS,DIGNE LES BAINS CEDEX,4004,959128.5,6338164.0,44.09466935826107,6.237060584123931,DOMICILE
0851271V,DOMICILE 2 RUE DU DOCTEUR PABOEUF,LUCON,85400,380378.0,6603459.7,46.45520925511292,-1.166239737054564,DOMICILE
0511434G,DOMICILE 1 ROUTE ROYALE,STE MENEHOULD CEDEX,51801,839591.8,6889743.7,49.092321392861386,4.911309715179836,DOMICILE
0221240D,DOMICILE ROUTE DE DINAN,BEAUSSAIS SUR MER,22650,321342.7,6843103.0,48.57725415322151,-2.1367704862321,DOMICILE
0623429R,DOMICILE RUE JEAN CLAUDE DELOBELLE,DIVION,62460,665165.0,7041294.3,50.4681019610364,2.510070078331473,DOMICILE
0700765B,DOMICILE 2 RUE DES ECOLES,VILLERS LE SEC,70000,941743.7,6727021.1,47.599229638753,6.217983888078447,DOMICILE
0772646H,DOMICILE 2 COURS DE LA TAMISE,SERRIS,77700,683721.5,6861884.7,48.856793777768765,2.778141588998246,DOMICILE
0770150V,DOMICILE 8 ROUTE DE CHÂTEAU LANDON,MONDREVILLE,77570,670969.3,6782542.9,48.14260647152796,2.609690099838707,DOMICILE
0490676U,DOMICILE PLACE FLANDRE ET DUNKERQUE,VEZINS,49340,418576.6,6675603.4,47.12113112200888,-0.7132894135796402,DOMICILE
0911234X,DOMICILE 130 RUE DE CERCAY,BRUNOY,91800,665030.5,6845445.7,48.708203942176006,2.5247563499508185,DOMICILE
0911750H,DOMICILE RUE DU BARON DE NIVIÈRE,VILLEBON SUR YVETTE,91140,645257.2,6844725.0,48.70034895517498,2.256137891915809,DOMICILE
0851645B,DOMICILE 15 RUE DES DAMES - PUYBELLIARD,CHANTONNAY,85110,392189.7,6630862.5,46.70713958628147,-1.0307643609704422,DOMICILE
0130860P,DOMICILE 193 BOULEVARD CHAVE,MARSEILLE,13005,894721.4,6247043.0,43.29593659023734,5.39850003828911,DOMICILE
0280866P,DOMICILE 16 RUE DES ECOLES,BONNEVAL,28800,580349.6,6788353.8,48.18456270289576,1.3899496088266037,DOMICILE
0160373U,DOMICILE 1 IMPASSE MARCEL PAGNOL,ROULLET ST ESTEPHE,16440,470157.2,6502694.9,45.58514198774685,0.0517204238326252,DOMICILE
0400383Z,DOMICILE 25 ROUTE DU CAP DE GASCOGNE,EYRES MONCUBE,40500,413791.7,6297831.7,43.72156341127489,-0.5522563714998948,DOMICILE
0831559U,DOMICILE ROUTE D 560L,ST MAXIMIN LA STE BAUME,83470,931281.8,6266176.4,43.45702617700875,5.8569990548037305,DOMICILE
0680762J,DOMICILE 5 RUE DE LA FORÊT,WILLER,68960,1024434.4,6729803.0,47.58873305790637,7.318834730160364,DOMICILE
0701196V,DOMICILE 1 ROUTE ROUTE DE CHAMBORNAY,ETUZ,70150,921868.4,6698483.5,47.34951163389309,5.939534105399446,DOMICILE
0130146N,DOMICILE RUE DES LAURIERS,MIRAMAS,13140,861688.2,6279707.0,43.597969954273616,5.00200023888562,DOMICILE
0570051W,DOMICILE 21 RUE DES VOSGES,FREYMING MERLEBACH CEDEX,57804,978437.1,6901613.0,49.15369307566019,6.818030447098487,DOMICILE
0260631V,DOMICILE PLACE MONTCHOREL,ROMANS SUR ISERE,26100,861275.3,6440412.0,45.04412711173123,5.048500204949255,DOMICILE
0721013K,DOMICILE 25 RUE HAUTE,JUIGNE SUR SARTHE,72300,454235.1,6756237.9,47.86048276529756,-0.2876348444196345,DOMICILE
0691225G,DOMICILE 160 AVENUE SAINT EXUPÉRY,BRON,69500,848492.0,6515875.6,45.72630779018804,4.909366865752929,DOMICILE
0770939C,DOMICILE 12 AVENUE DU 8 MAI 1945,MONTEREAU FAULT YONNE,77130,695955.5,6808570.8,48.37742624453432,2.945380298354958,DOMICILE
0890300T,DOMICILE 41 ROUTE RN 151,GY L EVEQUE,89580,741007.2,6735641.9,47.71988987777906,3.546958485332948,DOMICILE
0891166J,DOMICILE 32 RUE NORMIER SIMON,RAVIERES,89390,792018.5,6737986.4,47.73583101211969,4.227759693645572,DOMICILE
0290053A,DOMICILE 6 PLACE PIERRE CLOAREC,PLEYBEN,29190,183201.2,6814950.0,48.22952261577184,-3.968680599394304,DOMICILE
0421448W,DOMICILE 5 RUE DES ÉCOLES,LES SALLES,42440,761468.3,6527498.7,45.844364073848666,3.7920098062605705,DOMICILE
0280523S,DOMICILE 3 RUE DE L'EGLISE,BAILLEAU LE PIN,28120,576405.5,6808584.4,48.36581023945087,1.3311394924688924,DOMICILE
0381806G,DOMICILE 26 RUE PROSPER MERIMEE,GRENOBLE,38100,914135.8,6456422.1,45.17382869435962,5.726480556391532,DOMICILE
0330058J,DOMICILE 43 RUE FORT BAYARD,BRANNE,33420,448373.9,6418990.1,44.82440507553535,-0.1841351276871816,DOMICILE
0380092U,DOMICILE 21 BOULEVARD EDGAR KOFLER,VOIRON CEDEX,38501,903493.8,6476823.9,45.36065971064137,5.599630597517303,DOMICILE
0501592J,DOMICILE 7 RUE DES HAUTS VENTS,LA HAYE,50250,369638.1,6918772.1,49.28304005478523,-1.5421195247837227,DOMICILE
0911967U,DOMICILE RUE DU MOSNIL,BAULNE,91590,652982.5,6822027.3,48.49679371505248,2.363592442099459,DOMICILE
0501661J,DOMICILE 210 RUE KENNEDY,BARENTON,50720,417764.8,6839950.3,48.59815618095524,-0.8290598026770065,DOMICILE
0890613H,DOMICILE 13 RUE JACQUES FERRAND,JOIGNY,89300,729850.5,6764784.1,47.98276467663135,3.4001218470242787,DOMICILE
0500570Y,DOMICILE 1 BIS VILLAGE DE L'EGLISE,SIDEVILLE,50690,361083.2,6953826.3,49.59307804161625,-1.688049800995112,DOMICILE
0011009S,DOMICILE 50 CHEMIN DE L'ECOLE,JAYAT,1340,862922.5,6587525.9,46.36798493889978,5.119559995063749,DOMICILE
0910178Z,DOMICILE 126 RUE SAINT JACQUES,ETAMPES,91150,637421.3,6815053.7,48.43274671664046,2.153988508178146,DOMICILE
0870254D,DOMICILE 18 RUE DU PUY LAS RODAS,LIMOGES,87000,563203.1,6526840.9,45.82747066373654,1.2378151832083215,DOMICILE
0660698A,DOMICILE 31 RUE TORCATIS,RIVESALTES,66600,689886.6,6185467.6,42.7686759834736,2.87657487805815,DOMICILE
0623902E,DOMICILE 68 RUE ANTOINE DE SAINT-EXUPÉRY,BEUVRY,62660,676067.2,7046791.7,50.51795889905968,2.663069709245919,DOMICILE
0280145F,DOMICILE 3 BIS RUE LÉON BLUM,VERNOUILLET,28500,579392.1,6848053.1,48.721339375584485,1.3603905361882118,DOMICILE
0751237M,DOMICILE 18 RUE DE SURÈNE,PARIS,75008,650162.3,6863662.6,48.87106010189899,2.320572343065137,DOMICILE
0080152X,DOMICILE RUE DE L'ABBAYE,SIGNY L ABBAYE,8460,802652.6,6956615.4,49.70026626381441,4.4221496572252175,DOMICILE
0572971V,DOMICILE 5 RUE DES ECOLES,SOUCHT,57960,1017088.7,6881955.8,48.95925114637032,7.332259704371481,DOMICILE
0350878P,DOMICILE 22 RUE DE L'HERMINE,PLELAN LE GRAND,35380,320062.3,6778808.5,47.999244604121536,-2.097860534769451,DOMICILE
0341537L,DOMICILE PLACE JEAN MOULIN,PEROLS,34470,776762.0,6274038.1,43.56125345069543,3.949769549233903,DOMICILE
0860792U,DOMICILE 7 AVENUE DE LA VIENNE,CHAUVIGNY,86300,519472.7,6610045.0,46.56618477556919,0.6427940940772336,DOMICILE
0922843R,DOMICILE 15 RUE VOLTAIRE,PUTEAUX,92800,644147.7,6864361.9,48.87685517503962,2.238489345386782,DOMICILE
0360050J,DOMICILE 365 AVENUE DE VERDUN,CHATEAUROUX CEDEX,36002,600965.6,6633030.5,46.79008330639698,1.701670406467272,DOMICILE
0930824R,DOMICILE 36 AVENUE VICTOR HUGO,NEUILLY PLAISANCE,93360,664070.6,6861751.5,48.85479967072916,2.510337246449584,DOMICILE
0171168C,DOMICILE 8 RUE JULES FERRY,TESSON,17460,415500.9,6510058.6,45.63082684259529,-0.6528400138711703,DOMICILE
0341309N,DOMICILE 122 RUE DE LA ROMPUDE,ST GELY DU FESC,34980,764561.7,6288642.0,43.69386522230341,3.8006597137535434,DOMICILE
0850280T,DOMICILE 2 BIS RUE DE LA CAILLELLE,CHATEAU GUIBERT,85320,371976.6,6616625.4,46.56954347804937,-1.284842839213782,DOMICILE
0831175B,DOMICILE RUE DES ECOLES,SOLLIES TOUCAS,83210,945961.7,6238754.0,43.20559109882577,6.025193836896152,DOMICILE
0700960N,DOMICILE 40 RUE MARQUISET,FONTAINE LES LUXEUIL,70800,949248.8,6756024.0,47.85724508453621,6.334063777457383,DOMICILE
0930419A,DOMICILE 15 RUE AUGUSTE BLANQUI,ST DENIS,93200,653017.9,6871056.2,48.9377618395158,2.358681795889019,DOMICILE
0780243R,DOMICILE 77 RUE DE PIERREFITTE,CONFLANS STE HONORINE,78700,633012.3,6877963.4,48.99809710369489,2.084527737779575,DOMICILE
0380917R,DOMICILE 74 PLACE DE LA MAIRIE,REVEL,38420,925193.9,6458094.7,45.1853531613538,5.867930058515765,DOMICILE
0690618X,DOMICILE 30 AVENUE CHARLES DE GAULLE,TARARE CEDEX,69172,811152.0,6534136.4,45.89782559487452,4.43362030504382,DOMICILE
0820908S,DOMICILE 93 AVENUE MARCEAU HAMECHER,MONTAUBAN,82000,567429.9,6325212.6,44.01342330243069,1.3466237166103183,DOMICILE
0751037V,DOMICILE 7 RUE BARBANÈGRE,PARIS,75019,654749.6,6865968.9,48.89213866232671,2.382861708191529,DOMICILE
0040017X,DOMICILE RUE DU COLLÈGE,RIEZ,4500,948792.1,6306750.3,43.81591095374647,6.092710520618963,DOMICILE
0351203T,DOMICILE 22 RUE DE BRUZ,BREAL SOUS MONTFORT,35310,338009.3,6783067.2,48.04767044686293,-1.8611903971315644,DOMICILE
0530748A,DOMICILE 17 PLACE PASTEUR,LAVAL,53000,418081.4,6780766.4,48.066432999319225,-0.7862993681037967,DOMICILE
0311333F,DOMICILE 7 AVENUE DES ECOLES JULES JULIEN,TOULOUSE,31400,575169.9,6276190.8,43.573788312771015,1.455089487439257,DOMICILE
0240094X,DOMICILE 74 AVENUE PASTEUR,BERGERAC,24100,502146.6,6421024.9,44.86015028827046,0.4949822951773704,DOMICILE
0640843U,DOMICILE 14 RUE DU BOIS,BORDES,64510,433439.6,6243068.8,43.236976049712254,-0.2804700413087816,DOMICILE
0601408E,DOMICILE 12 RUE DE LIZY,NANTEUIL LE HAUDOUIN,60440,686133.4,6893067.3,49.13724439870172,2.8099903974777813,DOMICILE
0690406S,DOMICILE 22 RUE DE SAINT CYR,LYON,69009,840416.7,6521586.9,45.77943431055765,4.807249355464154,DOMICILE
0951482V,DOMICILE 148 RUE DE CONFLANS,HERBLAY SUR SEINE,95220,637944.1,6878018.2,48.99908505085861,2.151913635540941,DOMICILE
